card_name,f1,f1_sig_strike_per,f1_sig_strike_total,f1_td_attempt,f1_td_succeed,f2,f2_sig_strike_per,f2_sig_strike_total,f2_td_attempt,f2_td_succeed,fights_location,round_format,round_fought,weight_class,winner,winning_method,fight_year,SApM_f1,SLpM_f1,height_f1,reach_f1,stance_f1,strAcc_f1,strDef_f1,subAvg_f1,tdAcc_f1,tdAvg_f1,tdDef_f1,weight_f1,born_year_f1,win_f1,lose_f1,draw_f1,nc_f1,SApM_f2,SLpM_f2,height_f2,reach_f2,stance_f2,strAcc_f2,strDef_f2,subAvg_f2,tdAcc_f2,tdAvg_f2,tdDef_f2,weight_f2,born_year_f2,win_f2,lose_f2,draw_f2,nc_f2,f1_age_when_fight,f2_age_when_fight
UFC Fight Night: Nicolau vs. Perez,Uros Medic,0.41,17.0,3.0,0.0,Tim Means,0.58,12.0,1.0,0.0,"Las Vegas, Nevada, USA",3.0,1.0,Welterweight,1.0,KO/TKO,2024.0,2.93,3.88,177.8,76.0,Southpaw,0.36,0.59,0.1,0.45,1.54,0.72,170,1994,21,7,0,0,5.64,3.86,182.88,71.0,Orthodox,0.29,0.53,0.0,0.0,0.0,0.45,155.0,1999.0,10.0,4.0,0.0,0.0,30.0,25.0
UFC Fight Night: Nicolau vs. Perez,Jonathan Pearce,0.44,129.0,14.0,5.0,David Onama,0.55,104.0,1.0,0.0,"Las Vegas, Nevada, USA",3.0,3.0,Featherweight,0.0,U-DEC,2024.0,4.21,6.77,193.04,77.0,Orthodox,0.55,0.51,0.2,0.6,0.58,0.85,205,1990,13,1,0,0,2.05,1.91,172.72,70.0,Southpaw,0.41,0.56,0.8,0.38,2.12,0.61,125.0,1994.0,7.0,3.0,0.0,0.0,34.0,30.0
UFC Fight Night: Nicolau vs. Perez,Bogdan Guskov,0.39,38.0,3.0,1.0,Ryan Spann,0.64,48.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,2.0,Light Heavyweight,1.0,KO/TKO,2024.0,4.49,5.26,172.72,71.0,Southpaw,0.41,0.63,0.9,0.5,0.22,0.55,155,1988,23,13,0,0,3.82,3.87,177.8,71.0,Orthodox,0.43,0.56,0.1,0.31,1.59,0.68,155.0,1991.0,17.0,9.0,0.0,0.0,36.0,33.0
UFC 300: Pereira vs. Hill,King Green,0.58,319.0,1.0,1.0,Jim Miller,0.39,144.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,3.0,Lightweight,1.0,U-DEC,2024.0,3.95,1.99,165.1,67.0,Orthodox,0.42,0.36,0.5,0.58,3.6,0.25,125,1996,19,8,0,0,4.12,5.57,182.88,73.0,Orthodox,0.41,0.57,0.0,0.0,0.0,0.54,155.0,1999.0,14.0,5.0,0.0,0.0,28.0,25.0
UFC Fight Night: Nicolau vs. Perez,Karine Silva,0.51,81.0,0.0,0.0,Ariane da Silva,0.36,75.0,6.0,5.0,"Las Vegas, Nevada, USA",3.0,3.0,Women's Flyweight,1.0,U-DEC,2024.0,4.93,4.0,177.8,70.0,Orthodox,0.39,0.52,0.0,0.12,0.5,0.57,155,1996,8,2,0,0,5.19,7.17,170.18,68.0,Switch,0.53,0.48,0.3,0.42,1.04,0.81,135.0,1987.0,25.0,7.0,0.0,1.0,28.0,37.0
UFC Fight Night: Nicolau vs. Perez,Matheus Nicolau,0.4,55.0,0.0,0.0,Alex Perez,0.39,71.0,0.0,0.0,"Las Vegas, Nevada, USA",5.0,2.0,Flyweight,0.0,KO/TKO,2024.0,3.68,4.13,175.26,74.0,Orthodox,0.51,0.57,0.5,0.3,1.56,1.0,155,1995,16,6,0,0,5.08,1.47,152.4,64.0,Southpaw,0.41,0.31,0.4,0.33,1.9,0.25,115.0,1993.0,6.0,3.0,0.0,0.0,29.0,31.0
UFC 300: Pereira vs. Hill,Cody Garbrandt,0.68,19.0,5.0,1.0,Deiveson Figueiredo,0.51,31.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,2.0,Bantamweight,0.0,SUB,2024.0,2.08,1.71,167.64000000000001,67.0,Orthodox,0.38,0.5,1.8,0.3,2.73,0.29,135,1984,28,12,1,1,3.61,3.22,198.12,81.0,Orthodox,0.43,0.46,0.0,0.38,0.59,0.46,260.0,1992.0,11.0,9.0,0.0,1.0,40.0,32.0
UFC 300: Pereira vs. Hill,Jessica Andrade,0.49,180.0,1.0,1.0,Marina Rodriguez,0.35,228.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,3.0,Women's Strawweight,1.0,S-DEC,2024.0,4.46,4.92,160.02,63.0,Orthodox,0.59,0.51,0.4,0.25,0.43,0.64,115,1994,15,5,0,0,2.23,2.74,198.12,80.0,Orthodox,0.5,0.4,0.0,0.28,1.52,0.33,245.0,1987.0,13.0,7.0,0.0,1.0,30.0,37.0
UFC 300: Pereira vs. Hill,Sodiq Yusuff,0.4,5.0,0.0,0.0,Diego Lopes,0.81,32.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,1.0,Featherweight,0.0,KO/TKO,2024.0,2.87,5.82,193.04,78.0,Southpaw,0.53,0.63,0.0,0.0,0.0,0.82,250,1994,8,4,1,0,3.65,5.04,187.96,75.0,Orthodox,0.49,0.6,0.2,0.4,1.14,0.64,170.0,1984.0,33.0,17.0,1.0,1.0,30.0,40.0
UFC 300: Pereira vs. Hill,Jalin Turner,0.4,40.0,0.0,0.0,Renato Moicano,0.53,67.0,6.0,2.0,"Las Vegas, Nevada, USA",3.0,2.0,Lightweight,0.0,KO/TKO,2024.0,3.71,4.58,193.04,79.0,Orthodox,0.56,0.59,0.0,0.0,0.0,0.78,254,1991,9,1,0,0,4.73,5.24,180.34,74.0,Orthodox,0.5,0.52,0.5,0.3,1.08,0.52,145.0,1994.0,14.0,2.0,0.0,0.0,33.0,30.0
UFC 300: Pereira vs. Hill,Jiri Prochazka,0.58,118.0,1.0,1.0,Aleksandar Rakic,0.53,109.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,2.0,Light Heavyweight,1.0,KO/TKO,2024.0,3.46,5.49,185.42,71.0,Southpaw,0.6,0.56,0.0,0.5,0.37,0.55,170,1993,10,3,0,0,4.14,3.19,195.57999999999998,79.0,Orthodox,0.39,0.43,1.8,0.34,1.3,0.52,205.0,1991.0,23.0,11.0,0.0,0.0,31.0,33.0
UFC 300: Pereira vs. Hill,Aljamain Sterling,0.27,29.0,0.0,0.0,Calvin Kattar,0.54,71.0,13.0,8.0,"Las Vegas, Nevada, USA",3.0,3.0,Featherweight,1.0,U-DEC,2024.0,3.32,5.12,182.88,71.0,Switch,0.54,0.54,0.8,0.5,5.02,0.55,145,1992,14,7,0,0,3.44,2.92,172.72,71.0,Southpaw,0.42,0.56,1.7,0.45,1.5,0.48,155.0,1983.0,38.0,19.0,0.0,1.0,32.0,41.0
UFC 300: Pereira vs. Hill,Kayla Harrison,0.16,12.0,1.0,0.0,Holly Holm,0.71,71.0,5.0,2.0,"Las Vegas, Nevada, USA",3.0,2.0,Women's Bantamweight,1.0,SUB,2024.0,3.22,3.96,190.5,76.0,Orthodox,0.55,0.43,1.2,0.0,0.0,0.57,205,1992,18,3,0,0,4.4,4.05,167.64000000000001,67.0,Orthodox,0.41,0.5,0.3,0.38,0.47,0.68,125.0,1994.0,17.0,11.0,0.0,0.0,32.0,30.0
UFC 300: Pereira vs. Hill,Justin Gaethje,0.51,199.0,0.0,0.0,Max Holloway,0.58,309.0,0.0,0.0,"Las Vegas, Nevada, USA",5.0,5.0,Lightweight,0.0,KO/TKO,2024.0,3.72,6.4,177.8,71.0,Orthodox,0.52,0.62,0.3,0.39,1.22,0.74,155,1986,32,17,1,1,3.2,4.19,167.64000000000001,65.0,Orthodox,0.46,0.58,0.8,0.46,2.04,0.77,125.0,1992.0,25.0,9.0,0.0,0.0,38.0,32.0
UFC 300: Pereira vs. Hill,Jamahal Hill,0.8,30.0,0.0,0.0,Alex Pereira,0.54,22.0,0.0,0.0,"Las Vegas, Nevada, USA",5.0,1.0,Light Heavyweight,0.0,KO/TKO,2024.0,3.14,3.04,165.1,67.0,Orthodox,0.38,0.47,1.9,0.5,2.79,0.0,125,1993,18,5,0,0,3.64,2.82,165.1,68.0,Orthodox,0.54,0.49,1.4,0.35,1.69,0.58,135.0,1987.0,24.0,5.0,1.0,0.0,31.0,37.0
UFC 300: Pereira vs. Hill,Arman Tsarukyan,0.51,37.0,0.0,0.0,Charles Oliveira,0.59,83.0,4.0,2.0,"Las Vegas, Nevada, USA",3.0,3.0,Lightweight,1.0,S-DEC,2024.0,2.98,3.31,167.64000000000001,66.0,Orthodox,0.51,0.65,0.8,0.43,1.22,0.9,125,1993,19,6,1,0,3.01,4.51,167.64000000000001,65.0,Orthodox,0.46,0.55,0.3,0.5,0.27,0.61,115.0,1987.0,17.0,6.0,2.0,0.0,31.0,37.0
UFC 300: Pereira vs. Hill,Zhang Weili,0.67,157.0,9.0,6.0,Yan Xiaonan,0.5,85.0,3.0,3.0,"Las Vegas, Nevada, USA",5.0,5.0,Women's Strawweight,1.0,U-DEC,2024.0,3.64,2.88,172.72,65.0,Orthodox,0.39,0.59,0.0,0.27,0.93,0.83,135,1991,14,7,0,0,4.76,3.7,180.34,72.0,Orthodox,0.47,0.46,1.9,0.4,0.35,0.67,145.0,1994.0,26.0,7.0,0.0,0.0,33.0,30.0
UFC Fight Night: Allen vs. Curtis 2,Valter Walker,0.49,67.0,5.0,4.0,Lukasz Brzeski,0.56,102.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,3.0,Heavyweight,0.0,U-DEC,2024.0,5.49,6.39,154.94,62.0,Orthodox,0.5,0.54,0.3,0.54,2.21,0.71,115,1991,26,14,0,0,3.57,4.17,180.34,72.0,Orthodox,0.48,0.59,0.5,0.41,1.67,0.62,155.0,1989.0,20.0,7.0,1.0,0.0,33.0,35.0
UFC Fight Night: Allen vs. Curtis 2,Alex Morono,0.37,160.0,6.0,1.0,Court McGee,0.26,141.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,3.0,Welterweight,1.0,U-DEC,2024.0,4.29,5.27,175.26,71.0,Orthodox,0.49,0.53,0.4,0.23,0.36,0.62,155,1993,13,5,0,0,2.91,4.16,193.04,78.0,Orthodox,0.5,0.51,0.1,0.23,0.66,0.85,205.0,1992.0,14.0,5.0,0.0,0.0,31.0,32.0
UFC Fight Night: Allen vs. Curtis 2,Morgan Charriere,0.47,104.0,5.0,2.0,Chepe Mariscal,0.51,137.0,8.0,1.0,"Las Vegas, Nevada, USA",3.0,3.0,Featherweight,0.0,S-DEC,2024.0,4.55,5.53,190.5,77.0,Southpaw,0.48,0.41,1.1,0.55,0.77,0.75,155,1995,14,9,0,0,6.55,4.41,180.34,72.0,Orthodox,0.37,0.54,0.1,0.29,0.34,0.77,145.0,1988.0,23.0,10.0,0.0,0.0,29.0,36.0
UFC Fight Night: Allen vs. Curtis 2,Trevor Peek,0.48,97.0,3.0,2.0,Charlie Campbell,0.54,100.0,10.0,4.0,"Las Vegas, Nevada, USA",3.0,3.0,Lightweight,0.0,U-DEC,2024.0,5.7,5.74,190.5,80.0,Orthodox,0.55,0.43,0.2,0.6,0.6,0.68,205,1992,31,5,1,0,2.92,3.13,172.72,69.0,Southpaw,0.4,0.55,0.1,0.3,0.87,0.76,135.0,1981.0,15.0,7.0,0.0,1.0,32.0,43.0
UFC Fight Night: Allen vs. Curtis 2,Chris Curtis,0.5,222.0,13.0,6.0,Brendan Allen,0.51,241.0,0.0,0.0,"Las Vegas, Nevada, USA",5.0,5.0,Middleweight,0.0,S-DEC,2024.0,2.21,4.41,170.18,71.0,Orthodox,0.52,0.58,0.7,0.29,2.51,0.42,145,1989,24,5,0,0,4.74,7.2,180.34,69.0,Orthodox,0.48,0.59,0.3,0.53,0.24,0.83,145.0,1991.0,27.0,8.0,0.0,0.0,35.0,33.0
UFC 300: Pereira vs. Hill,Cody Brundage,0.61,13.0,6.0,3.0,Bo Nickal,0.33,12.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,2.0,Middleweight,0.0,SUB,2024.0,1.1,4.29,172.72,66.0,Southpaw,0.62,0.66,0.9,0.37,2.84,1.0,135,1990,19,1,0,0,3.5,5.0,193.04,79.0,Orthodox,0.62,0.53,0.2,0.5,0.11,0.78,205.0,1987.0,12.0,3.0,0.0,0.0,34.0,37.0
UFC Fight Night: Allen vs. Curtis 2,Alexander Hernandez,0.36,87.0,0.0,0.0,Damon Jackson,0.49,85.0,7.0,3.0,"Las Vegas, Nevada, USA",3.0,3.0,Featherweight,0.0,S-DEC,2024.0,7.18,6.59,180.34,70.0,Orthodox,0.58,0.51,0.0,0.14,0.1,0.68,155,1988,26,5,0,0,3.26,3.41,177.8,74.0,Orthodox,0.55,0.48,2.6,0.39,2.23,0.56,155.0,1989.0,35.0,11.0,0.0,1.0,36.0,35.0
UFC Fight Night: Ribas vs. Namajunas,Igor Severino,0.46,78.0,9.0,5.0,Andre Lima,0.51,58.0,2.0,1.0,"Las Vegas, Nevada, USA",3.0,2.0,Flyweight,0.0,DQ,2024.0,4.03,6.19,193.04,79.0,Southpaw,0.51,0.44,0.0,0.0,0.0,0.73,205,1991,12,4,0,1,3.23,4.69,165.1,63.0,Orthodox,0.45,0.6,0.0,0.73,0.84,0.64,115.0,1989.0,19.0,5.0,0.0,1.0,33.0,35.0
UFC Fight Night: Ribas vs. Namajunas,Steven Nguyen,0.5,207.0,1.0,0.0,Jarno Errens,0.27,226.0,1.0,1.0,"Las Vegas, Nevada, USA",3.0,3.0,Featherweight,0.0,U-DEC,2024.0,1.84,3.79,170.18,72.0,Orthodox,0.48,0.53,0.0,0.37,3.25,0.75,155,1996,22,3,0,0,3.65,4.9,190.5,78.0,Orthodox,0.5,0.54,0.4,0.33,0.41,0.35,236.0,1992.0,9.0,7.0,1.0,1.0,28.0,32.0
UFC Fight Night: Allen vs. Curtis 2,Germaine de Randamie,0.37,29.0,8.0,6.0,Norma Dumont,0.48,33.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,3.0,Women's Bantamweight,0.0,U-DEC,2024.0,2.77,5.15,162.56,63.0,Switch,0.53,0.54,0.5,0.45,2.24,0.74,115,1989,26,3,0,0,3.65,4.5,180.34,75.0,Orthodox,0.36,0.6,0.5,0.24,1.78,0.7,170.0,1984.0,23.0,14.0,0.0,0.0,35.0,40.0
UFC Fight Night: Ribas vs. Namajunas,Daria Zhelezniakova,0.17,147.0,6.0,3.0,Montserrat Rendon,0.38,150.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,3.0,Women's Bantamweight,1.0,U-DEC,2024.0,2.89,1.9,198.12,78.0,Orthodox,0.49,0.42,2.0,0.66,5.43,0.0,265,1997,14,1,0,0,3.07,4.95,170.18,69.0,Orthodox,0.56,0.51,0.2,0.39,2.85,0.73,145.0,1992.0,18.0,6.0,0.0,1.0,27.0,32.0
UFC Fight Night: Allen vs. Curtis 2,Victor Hugo,0.39,106.0,13.0,1.0,Pedro Falcao,0.54,124.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,3.0,Bantamweight,1.0,U-DEC,2024.0,4.78,5.03,180.34,72.0,Orthodox,0.4,0.56,0.3,0.24,0.33,0.47,170,1990,24,12,0,1,3.73,5.55,182.88,72.0,Orthodox,0.54,0.55,0.0,0.4,2.95,0.71,155.0,1995.0,9.0,2.0,0.0,0.0,34.0,29.0
UFC Fight Night: Ribas vs. Namajunas,Miles Johns,0.31,79.0,8.0,2.0,Cody Gibson,0.29,62.0,7.0,1.0,"Las Vegas, Nevada, USA",3.0,3.0,Bantamweight,1.0,U-DEC,2024.0,4.54,4.08,172.72,69.0,Orthodox,0.5,0.53,0.3,0.46,2.11,0.83,145,1995,21,11,1,0,3.96,3.85,187.96,75.0,Orthodox,0.53,0.47,1.2,0.41,1.65,0.56,185.0,1995.0,25.0,7.0,0.0,0.0,29.0,29.0
UFC Fight Night: Allen vs. Curtis 2,Christos Giagos,0.58,68.0,0.0,0.0,Ignacio Bahamondes,0.37,45.0,1.0,0.0,"Las Vegas, Nevada, USA",3.0,1.0,Lightweight,0.0,KO/TKO,2024.0,3.88,4.39,175.26,70.0,Switch,0.53,0.43,0.0,0.5,1.45,0.52,145,1995,9,3,0,1,2.11,2.36,185.42,76.0,Southpaw,0.59,0.58,2.9,0.53,3.34,1.0,185.0,1996.0,7.0,1.0,0.0,0.0,29.0,28.0
UFC Fight Night: Ribas vs. Namajunas,Kurt Holobaugh,0.42,68.0,0.0,0.0,Trey Ogden,0.53,66.0,4.0,3.0,"Las Vegas, Nevada, USA",3.0,3.0,Lightweight,0.0,U-DEC,2024.0,6.19,5.98,177.8,75.0,Orthodox,0.5,0.54,0.0,0.0,0.0,0.82,170,1987,32,12,0,1,3.47,2.96,180.34,71.0,Switch,0.42,0.49,1.2,0.32,2.3,0.37,155.0,1988.0,23.0,8.0,1.0,1.0,37.0,36.0
UFC Fight Night: Ribas vs. Namajunas,Billy Quarantillo,0.2,50.0,0.0,0.0,Youssef Zalal,0.58,56.0,2.0,2.0,"Las Vegas, Nevada, USA",3.0,2.0,Featherweight,0.0,SUB,2024.0,2.9,2.23,182.88,72.0,Orthodox,0.52,0.46,0.8,0.47,1.87,0.68,185,1994,11,6,1,1,2.49,4.06,170.18,67.0,Orthodox,0.6,0.57,1.1,0.75,1.36,0.75,125.0,1999.0,11.0,0.0,0.0,0.0,30.0,25.0
UFC Fight Night: Ribas vs. Namajunas,Cameron Saaiman,0.61,129.0,1.0,0.0,Payton Talbott,0.48,64.0,3.0,0.0,"Las Vegas, Nevada, USA",3.0,2.0,Bantamweight,0.0,KO/TKO,2024.0,4.62,4.38,175.26,72.0,Orthodox,0.4,0.57,0.1,0.36,1.24,0.71,155,1992,16,8,0,0,3.29,3.29,180.34,73.0,Orthodox,0.44,0.61,0.3,0.0,0.0,0.33,145.0,1994.0,14.0,6.0,1.0,0.0,32.0,30.0
UFC Fight Night: Ribas vs. Namajunas,Ricardo Ramos,0.41,17.0,3.0,2.0,Julian Erosa,0.36,11.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,1.0,Featherweight,0.0,SUB,2024.0,4.33,7.17,170.18,69.0,Orthodox,0.52,0.47,0.0,0.71,9.69,0.5,125,2003,8,1,0,0,2.16,3.86,170.18,67.0,Orthodox,0.5,0.65,0.0,0.56,1.72,0.72,135.0,1990.0,12.0,2.0,0.0,0.0,21.0,34.0
UFC Fight Night: Ribas vs. Namajunas,Fernando Padilla,0.55,61.0,0.0,0.0,Luis Pajuelo,0.38,13.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,1.0,Featherweight,1.0,SUB,2024.0,7.36,7.15,180.34,73.0,Switch,0.4,0.6,0.0,1.0,0.28,0.84,145,1993,10,2,0,0,3.9,3.13,172.72,68.0,Orthodox,0.28,0.54,0.0,0.54,3.0,1.0,135.0,1989.0,6.0,1.0,0.0,0.0,31.0,35.0
UFC Fight Night: Ribas vs. Namajunas,Edmen Shahbazyan,0.62,43.0,3.0,1.0,AJ Dobson,0.32,46.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,1.0,Middleweight,1.0,KO/TKO,2024.0,2.0,2.57,175.26,71.0,Orthodox,0.46,0.65,0.4,0.0,0.0,0.65,135,1984,10,5,0,0,3.39,3.21,167.64000000000001,66.0,Orthodox,0.48,0.5,0.0,0.25,2.73,0.66,135.0,1992.0,16.0,5.0,0.0,0.0,40.0,32.0
UFC Fight Night: Ribas vs. Namajunas,Amanda Ribas,0.3,270.0,8.0,4.0,Rose Namajunas,0.49,188.0,3.0,1.0,"Las Vegas, Nevada, USA",5.0,5.0,Women's Flyweight,0.0,U-DEC,2024.0,2.83,4.75,175.26,68.0,Orthodox,0.41,0.68,0.0,1.0,0.44,0.5,135,1996,10,2,0,0,3.18,3.61,177.8,71.0,Orthodox,0.45,0.57,0.6,0.37,2.13,0.69,135.0,1987.0,22.0,11.0,0.0,0.0,28.0,37.0
UFC Fight Night: Ribas vs. Namajunas,Justin Tafa,0.65,61.0,12.0,7.0,Karl Williams,0.48,43.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,3.0,Heavyweight,0.0,U-DEC,2024.0,2.95,3.27,170.18,71.0,Orthodox,0.44,0.56,1.2,0.33,0.81,0.73,135,1992,25,5,0,0,4.33,6.55,190.5,75.0,Orthodox,0.45,0.56,0.4,0.0,0.0,0.75,155.0,1997.0,17.0,6.0,0.0,0.0,32.0,27.0
UFC Fight Night: Blanchfield vs. Fiorot,Caolan Loughran,0.37,234.0,0.0,0.0,Angel Pacheco,0.52,268.0,4.0,3.0,"Atlantic City, New Jersey, USA",3.0,3.0,Bantamweight,1.0,U-DEC,2024.0,2.65,3.16,170.18,66.0,Orthodox,0.44,0.67,0.0,0.2,0.92,0.81,135,1994,15,3,0,1,3.49,3.2,180.34,72.0,Orthodox,0.5,0.55,0.7,0.32,1.89,1.0,155.0,1989.0,18.0,7.0,0.0,1.0,30.0,35.0
UFC Fight Night: Blanchfield vs. Fiorot,Anton Turkalj,0.41,180.0,0.0,0.0,Ibo Aslan,0.35,157.0,8.0,0.0,"Atlantic City, New Jersey, USA",3.0,3.0,Light Heavyweight,0.0,KO/TKO,2024.0,3.21,3.03,177.8,71.0,Orthodox,0.41,0.5,0.4,0.36,2.84,0.52,155,1990,20,12,0,0,1.8,3.07,177.8,72.0,Switch,0.5,0.66,1.3,0.3,2.09,0.59,145.0,1996.0,17.0,5.0,1.0,0.0,34.0,28.0
UFC Fight Night: Blanchfield vs. Fiorot,Dennis Buzukja,0.41,201.0,0.0,0.0,Connor Matthews,0.43,138.0,3.0,1.0,"Atlantic City, New Jersey, USA",3.0,3.0,Featherweight,1.0,KO/TKO,2024.0,4.24,4.58,180.34,70.0,Orthodox,0.44,0.49,0.8,0.33,0.65,0.38,155,1986,22,10,0,1,3.26,6.05,177.8,70.0,Switch,0.54,0.46,0.2,0.25,0.24,0.76,135.0,1998.0,10.0,1.0,0.0,0.0,38.0,26.0
UFC Fight Night: Blanchfield vs. Fiorot,Jamall Emmers,0.48,76.0,0.0,0.0,Nate Landwehr,0.5,78.0,0.0,0.0,"Atlantic City, New Jersey, USA",3.0,1.0,Featherweight,0.0,KO/TKO,2024.0,5.83,7.44,177.8,70.0,Orthodox,0.54,0.42,1.0,0.24,1.47,0.61,145,1988,18,7,0,0,6.27,6.21,185.42,74.0,Southpaw,0.48,0.48,0.7,0.43,1.78,0.61,145.0,1989.0,31.0,13.0,0.0,0.0,36.0,35.0
UFC Fight Night: Blanchfield vs. Fiorot,Jacob Malkoun,0.3,42.0,2.0,1.0,Andre Petroski,0.5,40.0,3.0,0.0,"Atlantic City, New Jersey, USA",3.0,2.0,Middleweight,1.0,KO/TKO,2024.0,4.14,5.3,172.72,67.0,Southpaw,0.46,0.51,0.7,0.28,0.89,0.47,135,2000,9,3,0,0,8.2,6.03,177.8,69.0,Orthodox,0.57,0.52,0.0,0.0,0.0,0.66,145.0,1994.0,8.0,2.0,0.0,0.0,24.0,30.0
UFC Fight Night: Blanchfield vs. Fiorot,Virna Jandiroba,0.27,108.0,9.0,2.0,Loopy Godinez,0.4,95.0,0.0,0.0,"Atlantic City, New Jersey, USA",3.0,3.0,Women's Strawweight,1.0,U-DEC,2024.0,4.06,2.97,175.26,72.0,Orthodox,0.36,0.54,0.7,0.57,2.57,0.7,145,1995,17,7,0,0,5.31,4.29,185.42,76.0,Orthodox,0.46,0.46,0.3,0.75,1.67,0.65,185.0,1992.0,7.0,3.0,0.0,1.0,29.0,32.0
UFC Fight Night: Blanchfield vs. Fiorot,Nursulton Ruziboev,0.37,32.0,0.0,0.0,Sedriques Dumas,0.06,16.0,0.0,0.0,"Atlantic City, New Jersey, USA",3.0,1.0,Middleweight,1.0,KO/TKO,2024.0,5.74,6.07,185.42,76.0,Orthodox,0.4,0.52,0.6,0.0,0.0,1.0,145,1996,16,6,0,0,3.38,3.6,165.1,65.0,Orthodox,0.41,0.63,0.4,0.5,1.49,0.62,125.0,1992.0,15.0,7.0,0.0,0.0,28.0,32.0
UFC Fight Night: Blanchfield vs. Fiorot,Herbert Burns,0.36,79.0,1.0,0.0,Julio Arce,0.26,57.0,6.0,0.0,"Atlantic City, New Jersey, USA",3.0,2.0,Featherweight,0.0,KO/TKO,2024.0,3.62,3.74,187.96,75.0,Orthodox,0.48,0.48,0.4,0.37,1.69,0.66,185,1997,15,5,0,0,2.15,2.68,190.5,79.0,Orthodox,0.48,0.55,0.2,0.48,4.2,1.0,235.0,1990.0,10.0,2.0,0.0,0.0,27.0,34.0
UFC Fight Night: Blanchfield vs. Fiorot,Bill Algeo,0.51,58.0,0.0,0.0,Kyle Nelson,0.54,59.0,0.0,0.0,"Atlantic City, New Jersey, USA",3.0,1.0,Featherweight,0.0,KO/TKO,2024.0,3.24,4.29,162.56,66.0,Orthodox,0.39,0.6,0.6,0.53,2.06,0.83,115,1993,13,7,0,0,11.47,9.5,172.72,70.0,Orthodox,0.39,0.41,0.0,0.0,0.0,0.28,135.0,1992.0,7.0,3.0,0.0,0.0,31.0,32.0
UFC Fight Night: Blanchfield vs. Fiorot,Chidi Njokuani,0.65,98.0,2.0,0.0,Rhys McKee,0.32,93.0,7.0,0.0,"Atlantic City, New Jersey, USA",3.0,3.0,Welterweight,1.0,S-DEC,2024.0,5.11,4.05,182.88,74.0,Southpaw,0.54,0.47,0.0,0.0,0.0,0.53,264,1993,7,5,0,1,4.43,7.84,190.5,77.0,Orthodox,0.5,0.63,0.0,0.0,0.0,0.83,205.0,1996.0,14.0,3.0,0.0,0.0,31.0,28.0
UFC Fight Night: Blanchfield vs. Fiorot,Vicente Luque,0.33,63.0,3.0,0.0,Joaquin Buckley,0.41,131.0,0.0,0.0,"Atlantic City, New Jersey, USA",3.0,2.0,Welterweight,0.0,KO/TKO,2024.0,5.2,4.73,167.64000000000001,68.0,Orthodox,0.42,0.52,0.0,0.34,3.0,0.87,135,1996,10,2,0,0,6.06,4.82,172.72,71.0,Switch,0.43,0.55,0.7,0.55,3.24,0.46,145.0,1992.0,7.0,4.0,0.0,0.0,28.0,32.0
UFC Fight Night: Blanchfield vs. Fiorot,Bruno Silva,0.67,111.0,4.0,1.0,Chris Weidman,0.34,88.0,0.0,0.0,"Atlantic City, New Jersey, USA",3.0,3.0,Middleweight,0.0,U-DEC,2024.0,3.42,2.45,193.04,78.0,Orthodox,0.42,0.54,0.0,0.41,4.98,0.16,205,1996,8,4,0,0,5.83,5.63,175.26,72.0,Orthodox,0.45,0.52,0.8,0.41,0.76,0.71,145.0,1988.0,18.0,7.0,0.0,0.0,28.0,36.0
UFC Fight Night: Blanchfield vs. Fiorot,Manon Fiorot,0.33,386.0,3.0,0.0,Erin Blanchfield,0.47,359.0,4.0,1.0,"Atlantic City, New Jersey, USA",5.0,5.0,Women's Flyweight,1.0,U-DEC,2024.0,4.82,4.21,175.26,70.0,Switch,0.43,0.48,0.2,0.27,0.63,0.75,145,1997,12,5,0,0,2.75,2.82,182.88,73.0,Switch,0.49,0.52,1.3,0.51,3.21,0.86,185.0,1991.0,13.0,5.0,0.0,0.0,27.0,33.0
UFC 305: Du Plessis vs. Adesanya,Jesus Aguilar,0.47,17.0,1.0,1.0,Stewart Nicoll,0.6,5.0,0.0,0.0,"Perth, Western Australia, Australia",3.0,1.0,Flyweight,1.0,SUB,2024.0,4.07,5.45,177.8,74.0,Orthodox,0.49,0.56,0.2,0.4,1.74,0.8,145,1989,21,8,0,0,3.87,4.28,157.48000000000002,61.0,Orthodox,0.48,0.61,0.9,0.47,3.12,0.81,115.0,1993.0,13.0,5.0,0.0,0.0,35.0,31.0
